2022-03-28 11:07:33,549 ERROR 2022-03-28 11:07:33.549225 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=Rdcn-20220325-193209_wvw'} 
2022-03-28 11:07:33,550 ERROR 2022-03-28 11:07:33.550165 || 'Logger' object has no attribute 'write' 
2022-03-28 11:07:33,551 INFO 2022-03-28 11:07:33.550892 || https://dps.report/getJson?permalink=wzLr-20220325-193442_wvw 
2022-03-28 11:07:33,551 INFO 2022-03-28 11:07:33.551499 || Getting JSON data from https://dps.report/getJson?permalink=wzLr-20220325-193442_wvw
2022-03-28 11:07:36,668 INFO 2022-03-28 11:07:36.668552 || JSON data Retrieved 
2022-03-28 11:07:36,670 INFO 2022-03-28 11:07:36.670048 || Getting data from JSON 
2022-03-28 11:07:36,671 ERROR 2022-03-28 11:07:36.671682 || Couldnt get json/data from {'href': 'https://dps.report/getJson?permalink=wzLr-20220325-193442_wvw'} 
2022-03-28 11:07:36,672 ERROR 2022-03-28 11:07:36.672446 || 'Logger' object has no attribute 'write' 
2022-03-28 11:07:36,673 INFO 2022-03-28 11:07:36.673087 || https://dps.report/getJson?permalink=HBlv-20220326-102301_wvw 
2022-03-28 11:07:36,673 INFO 2022-03-28 11:07:36.673684 || Getting JSON data from https://dps.report/getJson?permalink=HBlv-20220326-102301_wvw
2022-03-28 11:07:40,761 INFO 2022-03-28 11:07:40.760814 || JSON data Retrieved 
2022-03-28 11:07:40,762 INFO 2022-03-28 11:07:40.762376 || Getting data from JSON 
2022-03-28 11:07:40,874 INFO 2022-03-28 11:07:40.873960 || Data retrieved 
2022-03-28 11:07:40,875 INFO 2022-03-28 11:07:40.875113 || Getting Raid data 
2022-03-28 11:07:40,881 INFO 2022-03-28 11:07:40.881033 || Welcome to the Records of Valhalla! 
2022-03-28 11:07:41,286 INFO 2022-03-28 11:07:41.286774 || Raid data retrieved 
2022-03-28 11:07:41,367 INFO 2022-03-28 11:07:41.367641 || DONE PROCESSING DATA 
2022-03-28 11:09:07,676 INFO 2022-03-28 11:09:07.676238 || PROCESSING DATA 
2022-03-28 11:09:07,677 INFO 2022-03-28 11:09:07.677686 || Considering fights with at least 10 allied players and at least 10 enemies that took longer than 30 s. 
